repo_name,microservice_version,has_paths,error_name,error_code,error_message
individuals-state-benefits-api,v1r6,True,BenefitIdFormatError,FORMAT_BENEFIT_ID,The provided benefit ID is invalid
individuals-state-benefits-api,v1r6,True,BenefitTypeFormatError,FORMAT_BENEFIT_TYPE,The provided benefit type is invalid
individuals-state-benefits-api,v1r6,True,ValueFormatError,FORMAT_VALUE,
individuals-state-benefits-api,v1r6,True,RuleTaxYearNotEndedError,RULE_TAX_YEAR_NOT_ENDED,Tax year not ended
individuals-state-benefits-api,v1r6,True,RuleEndDateBeforeStartDateError,RULE_END_DATE_BEFORE_START_DATE,The end date cannot be earlier than the start date
individuals-state-benefits-api,v1r6,True,RuleStartDateAfterTaxYearEndError,RULE_START_DATE_AFTER_TAX_YEAR_END,The start date cannot be later than the tax year end
individuals-state-benefits-api,v1r6,True,RuleEndDateBeforeTaxYearStartError,RULE_END_DATE_BEFORE_TAX_YEAR_START,The end date cannot be before the tax year starts
individuals-state-benefits-api,v1r6,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
individuals-state-benefits-api,v1r6,True,RuleDeleteForbiddenError,RULE_DELETE_FORBIDDEN,A deletion of a HMRC held state benefit is not permitted
individuals-state-benefits-api,v1r6,True,RuleUpdateForbiddenError,RULE_UPDATE_FORBIDDEN,An update for a HMRC held benefit is not permitted
individuals-state-benefits-api,v1r6,True,RuleIgnoreForbiddenError,RULE_IGNORE_FORBIDDEN,A customer added state benefit cannot be ignored
individuals-state-benefits-api,v1r6,True,RuleUnignoreForbiddenError,RULE_UNIGNORE_FORBIDDEN,A customer added state benefit cannot be unignored
individuals-state-benefits-api,v1r6,True,RuleBenefitTypeExists,RULE_BENEFIT_TYPE_EXISTS,A benefit of this type has already been created
individuals-state-benefits-api,v1r6,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
individuals-state-benefits-api,v1r6,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
individuals-state-benefits-api,v1r6,True,BadRequestError,INVALID_REQUEST,Invalid request
individuals-state-benefits-api,v1r6,True,BVRError,BUSINESS_ERROR,Business validation error
individuals-state-benefits-api,v1r6,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
individuals-state-benefits-api,v1r6,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
individuals-state-benefits-api,v1r6,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
individuals-state-benefits-api,v1r6,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
individuals-state-benefits-api,v1r6,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
individuals-state-benefits-api,v1r6,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
insolvent-vat-api,v1,True,VrnFormatError,FORMAT_VRN,The format of the supplied VRN field is not valid
insolvent-vat-api,v1,True,PeriodKeyFormatError,FORMAT_PERIOD_KEY,The format of the supplied period key is not valid. It must be a 4 character string
insolvent-vat-api,v1,True,ValueFormatError,FORMAT_VALUE,
insolvent-vat-api,v1,True,UniqueIDFormatError,FORMAT_UNIQUE_ID,The format of the Unique ID is invalid
insolvent-vat-api,v1,True,ReceivedAtFormatError,FORMAT_RECEIVED_AT,The format of Received At is invalid
insolvent-vat-api,v1,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
insolvent-vat-api,v1,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
insolvent-vat-api,v1,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
insolvent-vat-api,v1,True,BadRequestError,INVALID_REQUEST,Invalid request
insolvent-vat-api,v1,True,BVRError,BUSINESS_ERROR,Business validation error
insolvent-vat-api,v1,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
insolvent-vat-api,v1,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
insolvent-vat-api,v1,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
insolvent-vat-api,v1,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
insolvent-vat-api,v1,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
insolvent-vat-api,v1,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
mtd-api,v1,True,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
mtd-api,v1,True,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
mtd-api,v1,True,RuleTaxYearNotSupportedError,RULE_TAX_YEAR_NOT_SUPPORTED,"Tax year not supported, because it precedes the earliest allowable tax year"
mtd-api,v1,True,RuleTaxYearRangeInvalidError,RULE_TAX_YEAR_RANGE_INVALID,Tax year range invalid. A tax year range of one year is required
mtd-api,v1,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
mtd-api,v1,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
mtd-api,v1,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
mtd-api,v1,True,BadRequestError,INVALID_REQUEST,Invalid request
mtd-api,v1,True,BVRError,BUSINESS_ERROR,Business validation error
mtd-api,v1,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
mtd-api,v1,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
mtd-api,v1,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
mtd-api,v1,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
mtd-api,v1,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
mtd-api,v1,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
mtd-charitable-giving,v2,False,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
mtd-charitable-giving,v2,False,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
mtd-charitable-giving,v2,False,GiftAidSpecifiedYearFormatError,FORMAT_GIFT_AID_SPECIFIED_YEAR,The specified year payment amount is invalid
mtd-charitable-giving,v2,False,GiftAidOneOffSpecifiedYearFormatError,FORMAT_GIFT_AID_ONE_OFF_SPECIFIED_YEAR,The one-off specified year amount is invalid
mtd-charitable-giving,v2,False,GiftAidNonUKCharityAmountFormatError,FORMAT_GIFT_AID_NONUK_CHARITY_AMOUNT,The gift aid non-UK Charities amount is invalid
mtd-charitable-giving,v2,False,GiftAidNonUKNamesFormatError,FORMAT_GIFT_AID_NONUK_NAMES,The non-UK charity names are invalid
mtd-charitable-giving,v2,False,GiftsSharesSecuritiesFormatError,FORMAT_GIFTS_SHARES_SECURITIES,The shares or securities amount is invalid
mtd-charitable-giving,v2,False,GiftsLandsBuildingsFormatError,FORMAT_GIFTS_LAND_BUILDINGS,The land and buildings amount is invalid
mtd-charitable-giving,v2,False,GiftsInvestmentsAmountFormatError,FORMAT_GIFTS_INVESTMENTS_AMOUNT,The investments amount is invalid
mtd-charitable-giving,v2,False,GiftsNonUKInvestmentsNamesFormatError,FORMAT_GIFTS_NONUK_INVESTMENTS_NAMES,The non-UK investments charity names list is invalid
mtd-charitable-giving,v2,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
mtd-charitable-giving,v2,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
mtd-charitable-giving,v2,False,BadRequestError,INVALID_REQUEST,Invalid request
mtd-charitable-giving,v2,False,BvrError,BUSINESS_ERROR,Business validation error
mtd-charitable-giving,v2,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
mtd-charitable-giving,v2,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised.
mtd-crystallisation,v2,False,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
mtd-crystallisation,v2,False,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
mtd-crystallisation,v2,False,InvalidCalcIdError,FORMAT_CALCID,The provided calculationId is invalid
mtd-crystallisation,v2,False,InvalidFromDateError,FORMAT_FROM_DATE,The provided from date is invalid
mtd-crystallisation,v2,False,InvalidToDateError,FORMAT_TO_DATE,The provided to date is invalid
mtd-crystallisation,v2,False,MissingFromDateError,MISSING_FROM_DATE,The from date parameter is missing
mtd-crystallisation,v2,False,MissingToDateError,MISSING_TO_DATE,The to date parameter is missing
mtd-crystallisation,v2,False,RangeEndDateBeforeStartDateError,RANGE_TO_DATE_BEFORE_FROM_DATE,The To date cannot be before the From date
mtd-crystallisation,v2,False,RangeDateTooLongError,RANGE_DATE_TOO_LONG,The specified date range is too big
mtd-crystallisation,v2,False,RuleFromDateNotSupported,RULE_FROM_DATE_NOT_SUPPORTED,The specified from date is not supported as too early
mtd-crystallisation,v2,False,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
mtd-crystallisation,v2,False,IncomeSourcesChangedError,RULE_INCOME_SOURCES_CHANGED,Income sources data has changed. Perform intent to crystallise
mtd-crystallisation,v2,False,RecentSubmissionsExistError,RULE_RECENT_SUBMISSIONS_EXIST,More recent submissions exist. Perform intent to crystallise
mtd-crystallisation,v2,False,ResidencyChangedError,RULE_RESIDENCY_CHANGED,Residency has changed. Perform intent to crystallise
mtd-crystallisation,v2,False,FinalDeclarationReceivedError,RULE_FINAL_DECLARATION_RECEIVED,Crystallisation declaration has already been received
mtd-crystallisation,v2,False,NoSubmissionsExistError,RULE_NO_SUBMISSIONS_EXIST,No income submissions exist
mtd-crystallisation,v2,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
mtd-crystallisation,v2,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
mtd-crystallisation,v2,False,BadRequestError,INVALID_REQUEST,Invalid request
mtd-crystallisation,v2,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
mtd-crystallisation,v2,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised.
mtd-dividends-income,v2,False,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
mtd-dividends-income,v2,False,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
mtd-dividends-income,v2,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
mtd-dividends-income,v2,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
mtd-dividends-income,v2,False,BadRequestError,INVALID_REQUEST,Invalid request
mtd-dividends-income,v2,False,BvrError,BUSINESS_ERROR,Business validation error
mtd-dividends-income,v2,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
mtd-dividends-income,v2,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised.
mtd-dividends-income,v2,False,UkDividendsAmountFormatError,FORMAT_UK_DIVIDENDS,UK Dividends format is invalid.
mtd-dividends-income,v2,False,OtherUkDividendsAmountFormatError,FORMAT_OTHER_DIVIDENDS,Other UK Dividends format is invalid.
mtd-property-api,v2,False,MissingFromDateError,MISSING_FROM_DATE,The From date parameter is missing
mtd-property-api,v2,False,InvalidFromDateError,FORMAT_FROM_DATE,The format of the From date is invalid
mtd-property-api,v2,False,MissingToDateError,MISSING_TO_DATE,The To date parameter is missing
mtd-property-api,v2,False,InvalidToDateError,FORMAT_TO_DATE,The format of the To date is invalid
mtd-property-api,v2,False,RangeTooBigError,RANGE_DATE_TOO_LONG,The date range is too long
mtd-property-api,v2,False,ConflictError,RULE_ALREADY_SUBMITTED,You cannot submit a statement for the same accounting period twice
mtd-property-api,v2,False,EarlySubmissionError,RULE_EARLY_SUBMISSION,You cannot submit a statement before the end of your accounting period
mtd-property-api,v2,False,LateSubmissionError,RULE_LATE_SUBMISSION,The period to finalise has passed
mtd-property-api,v2,False,RuleFhlPrivateUseAdjustment,RULE_FHL_PRIVATE_USE_ADJUSTMENT,"For UK Furnished Holiday Lettings, the private use adjustment must not exceed the total allowable expenses."
mtd-property-api,v2,False,RuleNonFhlPrivateUseAdjustment,RULE_NON_FHL_PRIVATE_USE_ADJUSTMENT,"For UK non-Furnished Holiday Lettings, the private use adjustment must not exceed the total allowable expenses."
mtd-property-api,v2,False,RuleMismatchStartDate,RULE_MISMATCH_START_DATE,The period submission start date must match the accounting period start date.
mtd-property-api,v2,False,RuleMismatchEndDate,RULE_MISMATCH_END_DATE,The period submission end date must match the accounting period end date.
mtd-property-api,v2,False,RuleConsolidatedExpenses,RULE_CONSOLIDATED_EXPENSES,Consolidated expenses are not allowed if the cumulative turnover amount exceeds the threshold.
mtd-property-api,v2,False,NonMatchingPeriodError,RULE_NON_MATCHING_PERIOD,An End of Period Statement without a matching accounting period cannot be submitted
mtd-property-api,v2,False,NinoFormatError,FORMAT_NINO,The NINO format is invalid
mtd-property-api,v2,False,MissingStartDateError,MISSING_START_DATE,Missing account period start date
mtd-property-api,v2,False,MissingEndDateError,MISSING_END_DATE,Missing account period end date
mtd-property-api,v2,False,InvalidStartDateError,FORMAT_START_DATE,Invalid account period start date
mtd-property-api,v2,False,InvalidEndDateError,FORMAT_END_DATE,Invalid account period end date
mtd-property-api,v2,False,RangeToDateBeforeFromDateError,RANGE_TO_DATE_BEFORE_FROM_DATE,The To date must be after the From date
mtd-property-api,v2,False,RangeEndDateBeforeStartDateError,RANGE_END_DATE_BEFORE_START_DATE,The End date must be after the Start date
mtd-property-api,v2,False,SelfEmploymentIdError,FORMAT_SELF_EMPLOYMENT_ID,The format of the provided self-employment ID is invalid.
mtd-property-api,v2,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
mtd-property-api,v2,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
mtd-property-api,v2,False,BadRequestError,INVALID_REQUEST,Invalid request
mtd-property-api,v2,False,BVRError,BUSINESS_ERROR,Business validation error
mtd-property-api,v2,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
mtd-property-api,v2,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised.
mtd-savings-accounts,v2,False,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
mtd-savings-accounts,v2,False,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
mtd-savings-accounts,v2,False,AccountIdFormatError,FORMAT_SAVINGS_ACCOUNT_ID,The provided savings account ID is invalid
mtd-savings-accounts,v2,False,AccountNameFormatError,FORMAT_ACCOUNT_NAME,The provided account name is invalid
mtd-savings-accounts,v2,False,AccountNameMissingError,MISSING_ACCOUNT_NAME,Account name field is required
mtd-savings-accounts,v2,False,TaxedInterestFormatError,FORMAT_TAXED_INTEREST,The provided taxed interest amount is invalid
mtd-savings-accounts,v2,False,UnTaxedInterestFormatError,FORMAT_UNTAXED_INTEREST,The provided untaxed UK interest amount is invalid
mtd-savings-accounts,v2,False,RuleTaxYearNotSupportedError,RULE_TAX_YEAR_NOT_SUPPORTED,"Tax year not supported, because it precedes the earliest allowable tax year"
mtd-savings-accounts,v2,False,RuleTaxYearRangeExceededError,RULE_TAX_YEAR_RANGE_EXCEEDED,Tax year range exceeded. A tax year range of one year is required.
mtd-savings-accounts,v2,False,AccountNameDuplicateError,RULE_DUPLICATE_ACCOUNT_NAME,Duplicate account name given for supplied NINO
mtd-savings-accounts,v2,False,MaximumSavingsAccountsLimitError,RULE_MAXIMUM_SAVINGS_ACCOUNTS_LIMIT,The 1000 savings account limit exceeded
mtd-savings-accounts,v2,False,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
mtd-savings-accounts,v2,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
mtd-savings-accounts,v2,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
mtd-savings-accounts,v2,False,BadRequestError,INVALID_REQUEST,Invalid request
mtd-savings-accounts,v2,False,BvrError,BUSINESS_ERROR,Business validation error
mtd-savings-accounts,v2,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
mtd-savings-accounts,v2,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised.
mtd-self-employment,v2,False,ConflictError,RULE_ALREADY_SUBMITTED,You cannot submit a statement for the same accounting period twice
mtd-self-employment,v2,False,EarlySubmissionError,RULE_EARLY_SUBMISSION,You cannot submit a statement before the end of your accounting period
mtd-self-employment,v2,False,LateSubmissionError,RULE_LATE_SUBMISSION,The period to finalise has passed
mtd-self-employment,v2,False,RuleMismatchStartDate,RULE_MISMATCH_START_DATE,The period submission start date must match the accounting period start date.
mtd-self-employment,v2,False,RuleMismatchEndDate,RULE_MISMATCH_END_DATE,The period submission end date must match the accounting period end date.
mtd-self-employment,v2,False,RuleConsolidatedExpenses,RULE_CONSOLIDATED_EXPENSES,Consolidated expenses are not allowed if the cumulative turnover amount exceeds the threshold.
mtd-self-employment,v2,False,NinoFormatError,FORMAT_NINO,The NINO format is invalid
mtd-self-employment,v2,False,MissingStartDateError,MISSING_START_DATE,Missing account period start date
mtd-self-employment,v2,False,MissingEndDateError,MISSING_END_DATE,Missing account period end date
mtd-self-employment,v2,False,InvalidStartDateError,FORMAT_START_DATE,Invalid account period start date
mtd-self-employment,v2,False,InvalidEndDateError,FORMAT_END_DATE,Invalid account period end date
mtd-self-employment,v2,False,InvalidRangeError,RANGE_INVALID,The start date must be the same day or before the from date
mtd-self-employment,v2,False,NotFinalisedDeclaration,RULE_NOT_FINALISED,The statement cannot be accepted without a declaration that it is finalised.
mtd-self-employment,v2,False,SelfEmploymentIdError,FORMAT_SELF_EMPLOYMENT_ID,The format of the provided self-employment ID is invalid.
mtd-self-employment,v2,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
mtd-self-employment,v2,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
mtd-self-employment,v2,False,BadRequestError,INVALID_REQUEST,Invalid request
mtd-self-employment,v2,False,BVRError,BUSINESS_ERROR,Business validation error
mtd-self-employment,v2,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
mtd-self-employment,v2,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised.
obligations-api,v1,False,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
obligations-api,v1,False,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
obligations-api,v1,False,BusinessIdFormatError,FORMAT_BUSINESS_ID,The provided businessId is invalid
obligations-api,v1,False,FromDateFormatError,FORMAT_FROM_DATE,The provided fromDate is invalid
obligations-api,v1,False,ToDateFormatError,FORMAT_TO_DATE,The provided toDate is invalid
obligations-api,v1,False,StatusFormatError,FORMAT_STATUS,The provided status is invalid
obligations-api,v1,False,TypeOfBusinessFormatError,FORMAT_TYPE_OF_BUSINESS,The provided type of business is invalid
obligations-api,v1,False,MissingFromDateError,MISSING_FROM_DATE,The From date parameter is missing
obligations-api,v1,False,MissingToDateError,MISSING_TO_DATE,The To date parameter is missing
obligations-api,v1,False,ToDateBeforeFromDateError,RANGE_TO_DATE_BEFORE_FROM_DATE,The To date must be after the From date
obligations-api,v1,False,NoObligationsFoundError,NO_OBLIGATIONS_FOUND,No obligations found using this filter
obligations-api,v1,False,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
obligations-api,v1,False,RuleDateRangeInvalidError,RULE_DATE_RANGE_INVALID,The specified date range is invalid
obligations-api,v1,False,RuleInsolventTraderError,RULE_INSOLVENT_TRADER,The remote endpoint has indicated that the Trader is insolvent
obligations-api,v1,False,RuleFromDateNotSupportedError,RULE_FROM_DATE_NOT_SUPPORTED,The specified from date is not supported as too early
obligations-api,v1,False,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
obligations-api,v1,False,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
obligations-api,v1,False,BadRequestError,INVALID_REQUEST,Invalid request
obligations-api,v1,False,BVRError,BUSINESS_ERROR,Business validation error
obligations-api,v1,False,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
obligations-api,v1,False,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
obligations-api,v1,False,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
obligations-api,v1,False,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
obligations-api,v1,False,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
obligations-api,v1,False,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
other-deductions-api,v1,True,ValueFormatError,FORMAT_VALUE,The field should be between 0 and 99999999999.99
other-deductions-api,v1,True,NameOfShipFormatError,FORMAT_NAME_OF_SHIP,The provided name of ship is not valid
other-deductions-api,v1,True,CustomerReferenceFormatError,FORMAT_CUSTOMER_REFERENCE,The provided customer reference is not valid
other-deductions-api,v1,True,DateFormatError,FORMAT_DATE,The field should be in the format YYYY-MM-DD
other-deductions-api,v1,True,RangeToDateBeforeFromDateError,RANGE_TO_DATE_BEFORE_FROM_DATE,The To date is before the From date
other-deductions-api,v1,True,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
other-deductions-api,v1,True,TaxYearFormatError,FORMAT_TAX_YEAR,The provided tax year is invalid
other-deductions-api,v1,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
other-deductions-api,v1,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
other-deductions-api,v1,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
other-deductions-api,v1,True,BadRequestError,INVALID_REQUEST,Invalid request
other-deductions-api,v1,True,BVRError,BUSINESS_ERROR,Business validation error
other-deductions-api,v1,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
other-deductions-api,v1,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
other-deductions-api,v1,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
other-deductions-api,v1,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
other-deductions-api,v1,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
other-deductions-api,v1,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
property-business-api,v1,True,NinoFormatError,FORMAT_NINO,The provided NINO is invalid
property-business-api,v1,True,BusinessIdFormatError,FORMAT_BUSINESS_ID,The provided Business ID is invalid
property-business-api,v1,True,SubmissionIdFormatError,FORMAT_SUBMISSION_ID,The provided Submission ID is invalid
property-business-api,v1,True,FromDateFormatError,FORMAT_FROM_DATE,The provided From date is invalid
property-business-api,v1,True,ToDateFormatError,FORMAT_TO_DATE,The provided To date is invalid
property-business-api,v1,True,CountryCodeFormatError,FORMAT_COUNTRY_CODE,The provided Country code is invalid
property-business-api,v1,True,ValueFormatError,FORMAT_VALUE,One or more monetary fields are invalid
property-business-api,v1,True,TaxYearFormatError,FORMAT_TAX_YEAR,The provided Tax year is invalid
property-business-api,v1,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
property-business-api,v1,True,RuleOverlappingPeriodError,RULE_OVERLAPPING_PERIOD,Period summary overlaps with any of the existing period summaries
property-business-api,v1,True,RuleMisalignedPeriodError,RULE_MISALIGNED_PERIOD,Period summary is not within the accounting period
property-business-api,v1,True,RuleNotContiguousPeriodError,RULE_NOT_CONTIGUOUS_PERIOD,Period summaries are not contiguous
property-business-api,v1,True,RuleTaxYearNotSupportedError,RULE_TAX_YEAR_NOT_SUPPORTED,The tax year specified is before the minimum tax year value
property-business-api,v1,True,RuleTaxYearRangeInvalidError,RULE_TAX_YEAR_RANGE_INVALID,The tax year range is invalid
property-business-api,v1,True,RuleDuplicateSubmission,RULE_DUPLICATE_SUBMISSION,A summary has already been submitted for the period specified
property-business-api,v1,True,MissingFromDateError,MISSING_FROM_DATE,The From date parameter is missing
property-business-api,v1,True,MissingToDateError,MISSING_TO_DATE,The To date parameter is missing
property-business-api,v1,True,NotFoundError,MATCHING_RESOURCE_NOT_FOUND,Matching resource not found
property-business-api,v1,True,SubmissionIdNotFoundError,SUBMISSION_ID_NOT_FOUND,Submission ID not found
property-business-api,v1,True,DownstreamError,INTERNAL_SERVER_ERROR,An internal server error occurred
property-business-api,v1,True,BadRequestError,INVALID_REQUEST,Invalid request
property-business-api,v1,True,BVRError,BUSINESS_ERROR,Business validation error
property-business-api,v1,True,ServiceUnavailableError,SERVICE_UNAVAILABLE,Internal server error
property-business-api,v1,True,UnauthorisedError,CLIENT_OR_AGENT_NOT_AUTHORISED,The client and/or agent is not authorised
property-business-api,v1,True,InvalidBearerTokenError,UNAUTHORIZED,Bearer token is missing or not authorized
property-business-api,v1,True,InvalidAcceptHeaderError,ACCEPT_HEADER_INVALID,The accept header is missing or invalid
property-business-api,v1,True,UnsupportedVersionError,NOT_FOUND,The requested resource could not be found
property-business-api,v1,True,InvalidBodyTypeError,INVALID_BODY_TYPE,Expecting text/json or application/json body
self-assessment-accounts-api,v1,True,NinoFormatError,FORMAT_NINO,The format of the supplied nino value is invalid
self-assessment-accounts-api,v1,True,TaxYearFormatError,FORMAT_TAX_YEAR,The format of the supplied taxYear value is invalid
self-assessment-accounts-api,v1,True,FromDateFormatError,FORMAT_FROM_DATE,The provided From date is invalid
self-assessment-accounts-api,v1,True,ValueFormatError,FORMAT_VALUE,The value must be between 0.00 and 99999999999.99
self-assessment-accounts-api,v1,True,ToDateFormatError,FORMAT_TO_DATE,The provided To date is invalid
self-assessment-accounts-api,v1,True,PaymentIdFormatError,FORMAT_PAYMENT_ID,The provided payment ID is invalid
self-assessment-accounts-api,v1,True,TransactionIdFormatError,FORMAT_TRANSACTION_ID,The provided transaction ID is invalid
self-assessment-accounts-api,v1,True,IdFormatError,FORMAT_ID,The format of the ID is invalid
self-assessment-accounts-api,v1,True,SourceFormatError,FORMAT_SOURCE,The format of the supplied source is not valid
self-assessment-accounts-api,v1,True,RuleTaxYearNotSupportedError,RULE_TAX_YEAR_NOT_SUPPORTED,The specified taxYear is not supported. The taxYear specified is before the minimum tax year value
self-assessment-accounts-api,v1,True,RuleIncorrectOrEmptyBodyError,RULE_INCORRECT_OR_EMPTY_BODY_SUBMITTED,An empty or non-matching body was submitted
self-assessment-accounts-api,v1,True,RuleTaxYearRangeInvalidError,RULE_TAX_YEAR_RANGE_INVALID,A taxYear range of one year is required
self-assessment-accounts-api,v1,True,RuleTaxYearNotEndedError,RULE_TAX_YEAR_NOT_ENDED,Tax year not ended
self-assessment-accounts-api,v1,True,RuleFromDateNotSupportedError,RULE_FROM_DATE_NOT_SUPPORTED,The specified from date is not supported as too early
self-assessment-accounts-api,v1,True,RuleDateRangeInvalidError,RULE_DATE_RANGE_INVALID,The specified date range is invalid
self-assessment-accounts-api,v1,True,MissingFromDateError,MISSING_FROM_DATE,The From date parameter is missing
self-assessment-accounts-api,v1,True,MissingToDateError,MISSING_TO_DATE,The To date parameter is missing
